Date,Open,High,Low,Close,Adj Close,Volume
2018-10-12,52.560001,52.709999,51.360001,52.049999,50.011715,9677300
2018-10-15,52.000000,52.500000,51.759998,51.840000,49.809937,6494400
2018-10-16,52.060001,53.220001,52.020000,53.110001,51.030205,6684000
2018-10-17,54.930000,55.279999,53.700001,54.299999,52.173607,9184200
2018-10-18,54.290001,54.299999,52.959999,53.130001,51.049427,5871200
2018-10-19,53.130001,53.580002,52.759998,53.389999,51.299240,4989800
2018-10-22,53.540001,54.430000,53.299999,54.240002,52.115955,6174200
2018-10-23,53.299999,53.650002,52.029999,53.450001,51.356888,7679800
2018-10-24,53.500000,53.599998,51.369999,51.509998,49.492859,6759100
2018-10-25,51.410000,53.959999,51.360001,53.709999,51.606712,9174400
2018-10-26,53.310001,54.189999,52.139999,53.279999,51.193546,9573000
2018-10-29,54.150002,54.770000,52.560001,53.419998,51.328064,10819700
2018-10-30,53.389999,55.220001,53.380001,55.119999,52.961498,7526200
2018-10-31,55.610001,56.130001,54.680000,54.730000,52.586765,8699500
2018-11-01,54.930000,56.230000,54.790001,56.040001,53.845470,6401100
2018-11-02,56.500000,57.029999,55.639999,56.119999,53.922333,6488600
2018-11-05,56.020000,56.380001,55.549999,56.049999,53.855072,5206000
2018-11-06,55.709999,55.869999,54.750000,55.470001,53.632690,5983100
2018-11-07,55.810001,57.250000,55.639999,56.790001,54.908974,7204600
2018-11-08,56.590000,56.959999,55.880001,56.730000,54.850956,4150400
2018-11-09,56.830002,57.209999,56.380001,56.650002,54.773613,6061600
2018-11-12,56.599998,57.189999,56.200001,56.700001,54.821957,4553900
2018-11-13,57.130001,57.919998,56.790001,56.820000,54.937981,6004400
2018-11-14,56.930000,57.560001,56.209999,56.430000,54.560894,5543300
2018-11-15,56.160000,56.259998,55.000000,56.099998,54.241825,6969000
2018-11-16,55.810001,56.020000,54.900002,55.900002,54.048447,6719500
2018-11-19,56.000000,56.590000,55.759998,56.189999,54.328846,5640400
2018-11-20,55.599998,56.470001,55.279999,55.410000,53.574680,5623600
2018-11-21,55.810001,57.320000,55.669998,55.970001,54.116131,6509100
2018-11-23,56.490002,57.689999,56.270000,57.160000,55.266712,3778200
2018-11-26,57.520000,57.799999,56.560001,56.709999,54.831619,5927100
2018-11-27,57.310001,59.000000,57.279999,58.310001,56.378624,8879800
2018-11-28,58.369999,58.930000,57.709999,58.869999,56.920074,6204000
2018-11-29,58.500000,59.430000,58.349998,58.860001,56.910408,6793700
2018-11-30,59.259998,61.320000,59.169998,60.709999,58.699131,10846900
2018-12-03,61.000000,61.070000,59.810001,60.119999,58.128674,6759400
2018-12-04,57.980000,59.189999,56.330002,56.939999,55.054005,14429000
2018-12-06,56.630001,58.230000,56.509998,58.080002,56.156246,9052500
2018-12-07,57.610001,58.080002,55.500000,56.070000,54.212818,8193600
2018-12-10,56.230000,56.650002,55.310001,56.320000,54.454536,5698400
2018-12-11,56.689999,56.959999,55.630001,55.889999,54.038780,7319200
2018-12-12,56.459999,56.970001,56.000000,56.270000,54.406200,6175700
2018-12-13,56.230000,56.450001,53.349998,53.549999,51.776287,10174900
2018-12-14,52.900002,54.730000,52.849998,53.509998,51.737614,5551600
2018-12-17,53.369999,53.369999,52.119999,52.389999,50.654709,5792700
2018-12-18,53.430000,53.599998,52.660000,52.950001,51.196163,6099500
2018-12-19,53.200001,53.340000,51.410000,51.930000,50.209949,8003600
2018-12-20,51.529999,52.060001,50.020000,50.910000,49.223732,8428800
2018-12-21,50.509998,51.279999,49.290001,49.450001,47.812092,11680200
2018-12-24,49.250000,49.450001,47.900002,47.959999,46.371441,5381300
2018-12-26,48.400002,50.459999,47.910000,50.410000,48.740288,7452700
2018-12-27,50.029999,50.500000,48.320000,50.500000,48.827316,7136300
2018-12-28,50.529999,51.099998,49.709999,50.180000,48.517914,5854800
2018-12-31,50.290001,50.660000,49.560001,49.900002,48.247189,6231700
2019-01-02,49.250000,50.160000,48.880001,50.090000,48.430893,5270700
2019-01-03,48.509998,48.939999,45.080002,45.610001,44.099281,18694100
2019-01-04,46.369999,48.830002,46.240002,47.790001,46.207077,11037000
2019-01-07,48.000000,48.439999,47.130001,47.849998,46.265083,9375500
2019-01-08,48.480000,48.669998,46.950001,47.470001,45.897671,8231400
2019-01-09,47.099998,48.720001,46.919998,48.470001,46.864552,8095300
2019-01-10,46.680000,48.910000,45.820000,48.730000,47.115940,11880200
2019-01-11,48.220001,48.669998,47.590000,48.560001,46.951569,6577900
2019-01-14,47.570000,47.900002,46.400002,47.750000,46.168404,10095100
2019-01-15,47.970001,49.290001,46.849998,47.830002,46.245750,11569500
2019-01-16,48.889999,49.180000,47.410000,47.500000,45.926678,9823000
2019-01-17,47.439999,48.570000,47.320000,48.220001,46.622833,7312700
2019-01-18,48.639999,48.700001,47.939999,48.110001,46.516476,7850200
2019-01-22,48.049999,48.049999,46.840000,47.099998,45.539925,8144400
2019-01-23,47.290001,47.799999,46.939999,47.299999,45.733299,8099900
2019-01-24,48.259998,48.549999,47.169998,47.520000,45.946014,9057200
2019-01-25,47.650002,48.150002,46.900002,47.689999,46.110382,11839200
2019-01-28,47.430000,48.439999,47.330002,48.009998,46.419781,8212100
2019-01-29,48.410000,48.490002,47.869999,48.220001,46.622833,7476500
2019-01-30,48.380001,50.450001,48.360001,50.270000,48.604927,13005200
2019-01-31,50.070000,50.410000,49.090000,49.430000,47.792751,8287100
2019-02-01,49.630001,50.490002,49.570000,49.919998,48.266521,6172900
2019-02-04,49.990002,50.400002,49.560001,50.340000,48.672611,5356200
2019-02-05,50.369999,51.060001,50.020000,50.540001,48.865990,8727600
2019-02-06,50.169998,50.779999,49.860001,50.520000,48.846649,6228100
2019-02-07,50.340000,50.669998,49.970001,50.410000,48.740288,5673900
2019-02-08,50.070000,50.529999,49.919998,50.470001,48.798306,4456600
2019-02-11,50.610001,51.029999,50.599998,50.610001,48.933670,6963900
2019-02-12,50.860001,51.070000,49.880001,49.889999,48.237511,8301700
2019-02-13,50.049999,50.730000,49.889999,50.410000,48.740288,5754900
2019-02-14,50.070000,50.730000,49.959999,50.480000,48.807972,5780000
2019-02-15,50.889999,51.470001,50.570000,51.080002,49.388103,6492000
2019-02-19,51.000000,52.220001,51.000000,51.820000,50.103584,7904800
2019-02-20,51.180000,51.639999,50.570000,51.240002,49.542805,7497300
2019-02-21,51.200001,51.860001,51.099998,51.480000,49.774853,6615000
2019-02-22,51.599998,51.959999,51.240002,51.520000,49.813526,5413200
2019-02-25,51.810001,51.869999,51.270000,51.410000,49.707172,6180400
2019-02-26,51.400002,51.959999,51.080002,51.119999,49.426777,6826800
2019-02-27,50.970001,51.029999,49.950001,50.430000,48.759632,9041600
2019-02-28,50.090000,50.169998,49.540001,49.580002,48.272816,9483800
2019-03-01,49.369999,49.730000,48.220001,48.959999,47.669159,11393900
2019-03-04,49.040001,49.570000,48.430000,48.790001,47.503639,10194100
2019-03-05,50.029999,50.490002,49.410000,49.720001,48.409122,9800700
2019-03-06,49.810001,50.279999,49.439999,49.709999,48.399387,8702600
2019-03-07,49.509998,49.799999,48.759998,49.590000,48.282551,8183600
2019-03-08,49.250000,49.599998,48.919998,49.590000,48.282551,8570100
2019-03-11,49.799999,51.290001,49.770000,51.119999,49.772213,8868100
2019-03-12,51.189999,51.320000,50.020000,50.669998,49.334072,8073900
2019-03-13,50.980000,51.090000,50.080002,51.020000,49.674847,10536300
2019-03-14,51.380001,52.080002,50.840000,50.939999,49.596951,8048800
2019-03-15,51.290001,51.470001,50.980000,51.189999,49.840363,8192400
2019-03-18,51.070000,51.250000,50.529999,50.740002,49.402233,6415200
2019-03-19,50.990002,51.389999,50.820000,50.959999,49.616425,5606600
2019-03-20,50.889999,50.889999,49.770000,49.869999,48.555168,7753000
2019-03-21,49.709999,50.610001,49.700001,50.299999,48.973831,5128700
2019-03-22,50.040001,50.240002,49.520000,49.759998,48.448067,5896200
2019-03-25,49.599998,50.040001,48.970001,49.029999,47.737309,6454000
2019-03-26,49.360001,49.630001,48.680000,49.090000,47.795734,5321500
2019-03-27,49.049999,50.529999,48.980000,49.970001,48.652531,7907200
2019-03-28,50.110001,50.650002,49.900002,50.320000,48.993298,6600100
2019-03-29,50.730000,51.750000,50.380001,51.650002,50.288239,9162100
2019-04-01,51.820000,52.330002,51.520000,52.180000,50.804264,8501400
2019-04-02,54.529999,55.939999,53.919998,55.330002,53.871216,15920700
2019-04-03,55.959999,57.570000,55.810001,57.000000,55.497185,13277600
2019-04-04,57.459999,57.669998,56.369999,57.220001,55.711384,8998000
2019-04-05,57.439999,58.200001,57.330002,57.730000,56.207935,6918300
2019-04-08,57.500000,57.900002,56.910000,57.709999,56.188461,7921600
2019-04-09,57.200001,57.439999,56.779999,56.950001,55.448502,9581600
2019-04-10,58.970001,58.970001,56.770000,57.860001,56.334507,14398200
2019-04-11,57.950001,58.840000,57.820000,58.389999,56.850536,8452400
2019-04-12,58.830002,58.840000,57.549999,58.049999,56.519497,7693900
2019-04-15,58.000000,58.490002,57.369999,57.450001,55.935318,5327000
2019-04-16,57.660000,58.119999,57.650002,58.110001,56.577923,3970200
2019-04-17,58.849998,58.990002,58.090000,58.430000,56.889481,4987600
2019-04-18,58.500000,58.580002,58.020000,58.169998,56.636330,4108100
2019-04-22,57.790001,57.970001,57.279999,57.750000,56.227409,4043900
2019-04-23,57.660000,58.410000,57.660000,58.240002,56.704491,4593000
2019-04-24,58.240002,58.529999,57.799999,57.849998,56.324768,3275200
2019-04-25,57.840000,58.480000,56.380001,56.709999,55.214828,5557400
2019-04-26,56.560001,57.470001,56.480000,57.110001,55.604279,3714100
2019-04-29,57.240002,57.900002,57.049999,57.730000,56.207935,3215500
2019-04-30,57.820000,58.570000,57.759998,58.290001,56.753170,4030300
2019-05-01,58.200001,58.509998,57.110001,57.180000,56.008739,5629800
2019-05-02,57.320000,58.080002,57.250000,57.660000,56.478905,3426100
2019-05-03,57.730000,58.139999,57.520000,57.799999,56.616039,4673000
2019-05-06,56.980000,57.970001,56.740002,57.730000,56.547470,4105400
2019-05-07,57.250000,57.500000,56.330002,57.169998,55.998943,4784800
2019-05-08,56.770000,57.080002,56.180000,56.450001,55.293690,3641400
2019-05-09,56.139999,56.730000,55.689999,56.590000,55.430824,5003500
2019-05-10,56.250000,56.869999,55.060001,56.619999,55.460209,3737800
2019-05-13,55.439999,55.520000,54.070000,54.799999,53.677486,5223700
2019-05-14,54.900002,55.630001,54.750000,55.250000,54.118271,2463400
2019-05-15,54.580002,55.369999,54.090000,55.049999,53.922367,2998900
2019-05-16,55.139999,55.959999,55.139999,55.380001,54.245609,2731400
2019-05-17,54.759998,55.540001,54.490002,54.889999,53.765644,3969900
2019-05-20,54.000000,54.669998,53.750000,54.279999,53.168140,3722800
2019-05-21,54.680000,55.029999,54.590000,54.830002,53.706879,2816800
2019-05-22,54.490002,54.840000,53.889999,54.060001,52.952652,3616700
2019-05-23,53.650002,54.950001,53.240002,54.000000,52.893879,5278900
2019-05-24,54.419998,54.619999,53.709999,54.119999,53.011417,2502800
2019-05-28,54.139999,54.630001,53.869999,53.880001,52.776333,3454100
2019-05-29,53.750000,53.750000,52.810001,53.209999,52.120056,3929600
2019-05-30,53.380001,53.799999,52.869999,53.029999,51.943745,3775200
2019-05-31,52.470001,52.799999,51.310001,51.500000,50.445087,5615100
2019-06-03,51.480000,52.700001,51.410000,52.099998,51.032795,7244600
2019-06-04,52.849998,54.369999,52.820000,54.310001,53.197525,7619300
2019-06-05,54.849998,55.230000,54.240002,54.939999,53.814621,6379100
2019-06-06,55.060001,55.220001,54.360001,54.689999,53.569744,6192000
2019-06-07,54.919998,55.849998,54.919998,55.070000,53.941959,4234800
2019-06-10,55.500000,55.900002,54.650002,54.730000,53.608925,3312900
2019-06-11,55.020000,55.310001,54.480000,54.880001,53.755852,2833700
2019-06-12,55.049999,55.480000,54.900002,55.450001,54.314178,3856200
2019-06-13,55.689999,57.240002,55.669998,56.520000,55.362259,6300400
2019-06-14,56.570000,56.630001,55.779999,55.990002,54.843117,4382500
2019-06-17,55.779999,55.939999,55.259998,55.669998,54.529667,4057300
2019-06-18,55.950001,56.520000,55.459999,56.029999,54.882294,3642500
2019-06-19,56.279999,56.560001,55.950001,56.360001,55.205536,3196800
2019-06-20,56.849998,56.880001,55.330002,55.970001,54.823524,5055700
2019-06-21,56.000000,56.860001,55.560001,55.990002,54.843117,8573500
2019-06-24,56.099998,56.230000,55.669998,56.070000,54.921474,2896000
2019-06-25,56.049999,56.720001,55.860001,55.919998,54.774548,3579600
2019-06-26,56.070000,56.810001,55.840000,56.380001,55.225124,4437700
2019-06-27,56.750000,57.419998,56.500000,56.820000,55.656113,4375400
2019-06-28,56.889999,57.419998,56.700001,56.750000,55.587547,8034800
2019-07-01,57.299999,57.900002,57.250000,57.790001,56.606243,5009000
2019-07-02,58.599998,59.220001,58.090000,58.540001,57.340885,6837100
2019-07-03,59.000000,59.619999,58.889999,59.150002,57.938385,3303900
2019-07-05,59.150002,59.389999,57.849998,58.700001,57.497604,5896900
2019-07-08,58.900002,59.669998,58.840000,59.369999,58.153877,7800600
2019-07-09,59.570000,59.990002,58.560001,58.959999,57.752274,7870200
2019-07-10,59.340000,59.669998,58.759998,59.470001,58.251827,7781300
2019-07-11,60.250000,60.790001,59.470001,60.160000,58.927696,12695600
2019-07-12,60.230000,62.240002,60.020000,61.650002,60.387177,10045700
2019-07-15,61.570000,62.410000,61.310001,61.700001,60.436150,5889000
2019-07-16,61.880001,63.259998,61.720001,63.160000,61.866249,10319700
2019-07-17,63.230000,63.270000,62.189999,62.250000,60.974884,7532000
